@relation 'RandomTit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R1.0-A5-M-1'

@attribute 0.393IsAlone=1+0.393FamilySize=1-0.328Fare=3-0.296Pclass=1-0.287Has_Cabin=1... numeric
@attribute 0.427Pclass=1+0.378Has_Cabin=1-0.313Pclass=3+0.312IsAlone=1+0.312FamilySize=1... numeric
@attribute 0.597Pclass=2+0.386Fare=1-0.383Pclass=3-0.355Fare=0-0.222Fare=3... numeric
@attribute -0.692Age=1+0.609Age=2-0.198FamilySize=2+0.159Age=0+0.108IsAlone=1... numeric
@attribute 0.425Fare=2-0.382Age=0-0.357Fare=1-0.338FamilySize=7-0.297Fare=3... numeric
@attribute 0.405FamilySize=2+0.361Age=2+0.301FamilySize=11-0.3Fare=2-0.278Age=0... numeric
@attribute 0.643FamilySize=4-0.434Age=3-0.306FamilySize=2-0.269FamilySize=6-0.253Fare=1... numeric
@attribute 0.699FamilySize=3-0.315FamilySize=4+0.315FamilySize=11-0.261FamilySize=5-0.244FamilySize=2... numeric
@attribute -0.65FamilySize=5+0.328Sex=1+0.292Age=4+0.277FamilySize=2+0.263FamilySize=6... numeric
@attribute -0.631FamilySize=11-0.477FamilySize=6+0.415FamilySize=7-0.205FamilySize=5+0.186Fare=0... numeric
@attribute 0.721FamilySize=8-0.456FamilySize=7-0.346FamilySize=6+0.324FamilySize=5+0.118Age=3... numeric
@attribute -0.836Age=4-0.365FamilySize=5+0.249Age=3-0.155FamilySize=7+0.147FamilySize=8... numeric
@attribute -0.569Age=3-0.463FamilySize=11+0.258FamilySize=6+0.234FamilySize=8-0.22FamilySize=4... numeric
@attribute -0.415Fare=1+0.393FamilySize=7+0.378Pclass=2-0.376FamilySize=4-0.292Pclass=3... numeric
@attribute -0.579Sex=1+0.393Fare=0-0.36Fare=2-0.279FamilySize=7+0.274FamilySize=6... numeric
@attribute 0.579Sex=1-0.375Fare=2+0.362FamilySize=5-0.264FamilySize=11+0.197Pclass=2... numeric
@attribute -0.638Age=0+0.289Age=3+0.284FamilySize=6+0.267FamilySize=8+0.264FamilySize=4... numeric
@attribute 0.715Has_Cabin=1-0.45Fare=3+0.292Fare=0+0.199FamilySize=7+0.175Fare=1... numeric
@attribute '-0.564Pclass=1+0.417Has_Cabin=1+0.39 Fare=3+0.347Pclass=3-0.258Fare=0...' numeric
@attribute -0.508Age=1-0.458Age=2-0.339Age=0+0.315FamilySize=2-0.271Age=3... numeric
@attribute -0.464FamilySize=2-0.384FamilySize=3-0.34Age=1-0.307IsAlone=1-0.307Age=2... numeric
@attribute ﻿Survived {0,1}

@data
-3.933513,1.710061,-0.843289,0.389683,0.726203,1.962233,0.001196,-0.504122,0.209291,0.340356,-0.112781,-0.119191,0.757921,-0.35776,0.699308,-0.082525,-0.291904,0.049517,0.021497,0,-0,1
-0.730927,-1.923765,-0.086342,-1.610894,1.805539,0.653478,-1.141727,-0.500959,1.013966,0.184447,0.101155,-0.343329,-0.320532,-0.054316,-1.410587,-0.112988,0.055239,-0.21013,0.347197,0,-0,0
-1.124343,-2.112957,0.004023,-1.81501,1.686874,1.014553,-0.746187,-0.899562,0.327734,0.343528,0.020131,-0.280331,-0.137395,-0.236866,-0.199079,-1.324543,0.450558,-0.311123,0.316375,-0,0,1
0.027306,-1.267387,0.372287,-1.682649,0.002648,1.933011,-1.67283,-0.152527,0.973219,0.14727,-0.036249,-0.394037,0.154528,-1.456428,-0.772463,0.748343,-0.048859,0.236386,-0.404469,0,-0,1
-1.667662,3.080736,-0.696721,1.345858,-0.168215,0.431519,1.003498,-0.198299,-0.776934,-0.196739,-0.232428,0.141203,1.165037,0.197298,0.538849,-0.889255,-0.022503,-0.327082,0.45998,-0,0,1
-2.007816,-2.011754,2.307119,1.537925,1.62242,-0.193227,0.93386,1.857274,-0.798981,0.484927,-0.097388,0.38672,0.452151,0.768107,1.107489,-0.176239,0.607957,-0.031391,-0.11382,-0,-0,1
-2.247442,-3.095189,2.029022,0.664019,-0.163243,-1.824838,0.683052,1.384436,-0.524239,0.707668,-0.066499,0.397733,-0.004523,0.501797,1.179818,-0.826957,-1.582464,-0.155667,-0.203214,0,-0,1
2.064702,0.248056,-1.406413,1.798364,1.050114,0.387247,0.359538,0.006199,0.047039,0.334693,0.087882,0.245721,-0.136684,0.075156,0.416623,0.663207,-0.071653,0.070097,0.013912,0,-0,0
-4.17314,0.626625,-1.121386,-0.484223,-1.05946,0.330622,-0.249612,-0.97696,0.484034,0.563098,-0.081893,-0.108177,0.301247,-0.62407,0.771636,-0.733243,-2.482325,-0.07476,-0.067897,0,-0,1
-1.592049,-0.832417,1.466894,-1.339889,-0.514819,-0.333089,0.794069,2.812582,0.168686,0.143544,-0.083452,0.434119,0.177851,1.009751,0.577317,2.037639,0.107584,-0.875115,0.557623,-0,-0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-2.460707,-0.939264,2.437569,-0.114307,1.196339,-0.122874,-1.9732,-1.305961,-0.169356,0.984486,0.700004,0.641034,-2.883655,0.50328,1.178944,-0.427056,0.774515,-0.092498,0.210486,-0,-0,1
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,1
2.064702,0.248056,-1.406413,1.798364,1.050114,0.387247,0.359538,0.006199,0.047039,0.334693,0.087882,0.245721,-0.136684,0.075156,0.416623,0.663207,-0.071653,0.070097,0.013912,0,-0,0
2.064702,0.248056,-1.406413,1.798364,1.050114,0.387247,0.359538,0.006199,0.047039,0.334693,0.087882,0.245721,-0.136684,0.075156,0.416623,0.663207,-0.071653,0.070097,0.013912,0,-0,0
0.25459,-1.277703,-1.347595,-1.890899,1.347315,1.204361,-0.672062,-0.256581,1.230049,0.730587,0.145826,-0.016403,-0.727528,-0.268062,0.31961,1.183645,-0.383115,0.502288,-0.467045,0,-0,1
-1.726785,-1.651575,2.247611,-1.666227,1.423271,0.940788,-0.115902,-0.926874,0.697648,0.443103,0.150538,-0.247233,-0.473532,1.282037,0.600786,-0.709813,-0.069592,-0.027069,0.042453,0,-0,1
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
-2.441205,-0.866525,1.351872,1.189082,-0.036266,0.741585,1.218908,2.370936,-0.714331,0.443826,-0.102773,0.498846,0.544716,0.615362,2.046297,1.112376,0.544962,-1.0317,0.569275,-0,0,1
-1.61173,-2.542215,-3.114192,1.232702,-5.034472,-0.344302,-1.179395,0.851857,3.46294,2.169074,8.893031,1.781529,2.626731,2.437992,-1.015709,-1.183513,1.683873,0.621168,-0.189035,-0,0,0
1.534924,-0.55309,0.060226,-0.654719,0.911121,-0.877235,-0.139425,-0.195135,0.027741,-0.352648,-0.018492,-0.082935,0.086584,0.500742,-1.571046,-0.919718,0.324641,-0.586729,0.785681,-0,0,1
0.237117,-1.020058,1.820331,1.353246,-0.540928,-1.869011,0.26935,-0.738329,0.475611,0.110869,0.204506,-0.037093,-0.522498,1.541495,-0.441382,-0.669413,-2.34387,-0.482544,0.46484,0,0,0
0.499094,1.053521,1.348568,-0.854778,-1.011169,-0.016188,0.775907,0.291214,0.482305,-0.294174,0.10653,0.06229,-0.156988,1.8669,0.167626,0.983628,-0.258504,-1.302985,1.194855,-0,0,0
-1.211923,2.925651,-0.491334,-1.387229,-0.765433,-0.28208,0.9742,-0.155255,-0.580149,-0.337941,-0.294131,0.139473,0.981308,0.409137,0.281378,-1.175548,-0.064562,-0.27149,0.417506,-0,0,1
-0.575135,-0.806005,2.615875,-1.533865,-0.260955,1.859246,-1.042545,-0.179839,1.343133,0.246844,0.094157,-0.360938,-0.181608,0.062475,0.027402,1.363074,-0.569009,0.52044,-0.67839,0,-0,0
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
-2.007816,-2.011754,2.307119,1.537925,1.62242,-0.193227,0.93386,1.857274,-0.798981,0.484927,-0.097388,0.38672,0.452151,0.768107,1.107489,-0.176239,0.607957,-0.031391,-0.11382,-0,-0,1
1.534924,-0.55309,0.060226,-0.654719,0.911121,-0.877235,-0.139425,-0.195135,0.027741,-0.352648,-0.018492,-0.082935,0.086584,0.500742,-1.571046,-0.919718,0.324641,-0.586729,0.785681,-0,0,0
0.25459,-1.277703,-1.347595,-1.890899,1.347315,1.204361,-0.672062,-0.256581,1.230049,0.730587,0.145826,-0.016403,-0.727528,-0.268062,0.31961,1.183645,-0.383115,0.502288,-0.467045,0,-0,0
-3.247652,0.761574,-1.3968,-1.285345,-1.224733,-1.460663,-0.963854,-1.232851,1.380508,-3.353033,-2.509453,0.655332,2.5001,1.218681,2.116927,0.393908,2.074357,0.856201,-0.529498,-0,0,1
2.293157,0.103288,0.518855,-0.726473,-0.89177,0.402297,-0.670528,0.153296,-0.013006,-0.389826,-0.155896,-0.133642,0.561644,-0.90137,-0.932921,-0.058388,0.220543,-0.140213,0.034015,-0,0,0
-1.580083,-1.957873,-0.201364,0.918077,2.284092,1.728153,-0.716888,-0.942606,0.130949,0.48473,0.081835,-0.278601,0.046333,-0.448705,0.058393,-1.038251,0.492617,-0.366715,0.358849,-0,0,1
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-0.385117,1.969615,0.373548,-0.834271,1.011918,-1.577967,0.293612,-0.270313,0.021432,-0.455921,-0.207722,-0.03565,0.705607,0.744431,-1.868938,-1.252607,-0.396886,0.829812,-0.234767,0,0,1
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
1.786519,0.805282,-1.011068,0.617197,0.225965,-1.390014,-1.527058,-0.329844,-0.62318,0.734874,0.575645,1.132258,-2.730536,-0.491761,0.737309,0.65967,0.730394,0.06026,0.139471,-0,-0,0
0.25459,-1.277703,-1.347595,-1.890899,1.347315,1.204361,-0.672062,-0.256581,1.230049,0.730587,0.145826,-0.016403,-0.727528,-0.268062,0.31961,1.183645,-0.383115,0.502288,-0.467045,0,-0,0
2.064702,0.248056,-1.406413,1.798364,1.050114,0.387247,0.359538,0.006199,0.047039,0.334693,0.087882,0.245721,-0.136684,0.075156,0.416623,0.663207,-0.071653,0.070097,0.013912,0,-0,0
-1.589587,-3.83471,-1.238359,1.10223,-0.85529,-2.612754,-1.903448,-2.187216,1.380123,-2.844716,-2.222245,0.508665,1.515567,0.649586,1.805811,-0.926244,0.710518,0.260101,-0.239065,-0,0,0
-1.031004,-2.587709,0.327816,-1.109424,0.248784,-0.530323,3.66937,-2.04071,0.571955,-0.418058,0.051122,0.458912,-1.111769,-2.120605,-1.428869,-0.514122,2.521784,0.002701,-0.052072,-0,-0,1
-0.949635,-2.62822,0.268917,-1.343946,1.288806,-0.833061,0.274277,1.92763,-0.972109,0.244151,-0.289498,0.351891,0.604559,-0.538956,0.050154,-1.077263,1.086047,-0.259853,0.117627,-0,0,0
1.101535,0.592139,-0.89502,-1.003561,-0.747566,0.057577,0.145622,0.318526,0.112391,-0.393749,-0.023877,0.029192,0.179148,0.347997,-0.632239,0.368897,0.261646,-1.587039,1.468776,-0,0,1
-4.211697,2.267287,-0.447944,-0.791485,-0.097946,0.184971,-1.8854,-0.840165,-0.460928,0.740538,0.374981,0.767346,-1.83593,-0.924678,1.019995,-0.086061,0.510143,0.03968,0.147055,-0,-0,1
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-1.290123,-1.031617,-2.562984,1.779303,-0.895539,4.661394,0.744353,4.170623,-0.072923,-7.336851,1.160502,0.10295,-5.020967,1.297695,-1.044752,-1.582739,-0.773669,0.609014,-0.155367,0,-0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-1.789108,-1.307298,1.951859,1.270976,2.139154,1.293313,-0.482144,-0.571315,1.187094,0.425224,0.293265,-0.3085,-0.472939,1.252747,-0.353251,0.788036,-0.422851,0.018332,0.11575,0,-0,0
-1.405374,-2.473136,0.063531,1.389141,1.886023,-0.119462,0.303576,1.884586,-1.168895,0.385352,-0.227794,0.353621,0.788288,-0.750796,0.307625,-0.79097,1.128107,-0.315445,0.160101,-0,0,1
1.234977,0.719754,2.557057,2.155398,-0.558156,1.042132,-0.010945,0.082941,0.160123,-0.14905,0.036214,-0.098814,0.409236,0.405693,0.124414,0.842636,-0.257548,0.08825,-0.197432,0,0,0
1.899741,-0.085905,0.60922,-0.930589,-1.010435,0.763372,-0.274987,-0.245307,-0.699237,-0.230745,-0.23692,-0.070645,0.74478,-1.083919,0.278587,-1.269943,0.615861,-0.241205,0.003193,-0,0,1
-1.251584,-3.367379,-0.304931,0.719351,0.219025,-2.112147,-0.342773,1.810352,-0.207921,0.449012,-0.115882,0.301637,0.148477,-0.834556,-0.831555,-0.230132,-1.457632,-0.338728,0.10153,0,0,1
-0.840856,2.1247,0.168161,1.898817,1.609136,-0.864367,0.32291,-0.313357,-0.175353,-0.314719,-0.146019,-0.033921,0.889336,0.532592,-1.611466,-0.966315,-0.354827,0.77422,-0.192293,0,0,0
-0.201149,-1.122619,-1.552981,0.842189,1.944533,1.917961,-0.642764,-0.299624,1.033264,0.871789,0.207529,-0.014673,-0.5438,-0.479902,0.577082,1.469937,-0.341055,0.446696,-0.424571,0,-0,0
1.899741,-0.085905,0.60922,-0.930589,-1.010435,0.763372,-0.274987,-0.245307,-0.699237,-0.230745,-0.23692,-0.070645,0.74478,-1.083919,0.278587,-1.269943,0.615861,-0.241205,0.003193,-0,0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
1.234977,0.719754,2.557057,2.155398,-0.558156,1.042132,-0.010945,0.082941,0.160123,-0.14905,0.036214,-0.098814,0.409236,0.405693,0.124414,0.842636,-0.257548,0.08825,-0.197432,0,0,0
-3.758805,1.194798,-0.578394,0.860747,0.328135,0.114618,1.02166,2.32307,-1.090552,0.240979,-0.42241,0.513032,1.499876,-0.659851,0.948541,0.164756,0.343585,0.100787,-0.177251,0,0,1
-0.949635,-2.62822,0.268917,-1.343946,1.288806,-0.833061,0.274277,1.92763,-0.972109,0.244151,-0.289498,0.351891,0.604559,-0.538956,0.050154,-1.077263,1.086047,-0.259853,0.117627,-0,0,0
2.293157,0.103288,0.518855,-0.726473,-0.89177,0.402297,-0.670528,0.153296,-0.013006,-0.389826,-0.155896,-0.133642,0.561644,-0.90137,-0.932921,-0.058388,0.220543,-0.140213,0.034015,-0,0,0
-1.124343,-2.112957,0.004023,-1.81501,1.686874,1.014553,-0.746187,-0.899562,0.327734,0.343528,0.020131,-0.280331,-0.137395,-0.236866,-0.199079,-1.324543,0.450558,-0.311123,0.316375,-0,0,0
-0.158225,1.225042,0.345922,2.012057,1.587632,-0.630389,0.211262,-0.317038,-0.105934,-0.275513,-0.02433,-0.070575,0.525122,0.833357,-1.475997,-0.762837,-0.060801,-0.927097,-1.184487,0,0,0
2.064702,0.248056,-1.406413,1.798364,1.050114,0.387247,0.359538,0.006199,0.047039,0.334693,0.087882,0.245721,-0.136684,0.075156,0.416623,0.663207,-0.071653,0.070097,0.013912,0,-0,0
1.899741,-0.085905,0.60922,-0.930589,-1.010435,0.763372,-0.274987,-0.245307,-0.699237,-0.230745,-0.23692,-0.070645,0.74478,-1.083919,0.278587,-1.269943,0.615861,-0.241205,0.003193,-0,0,0
-3.084358,1.744169,-0.728267,-2.139288,0.24765,0.887558,-0.423643,-0.062475,1.092308,0.040074,-0.093461,-0.183918,0.391056,0.036629,-0.769671,0.842738,-0.729283,0.206102,0.009845,0,-0,0
-0.840856,2.1247,0.168161,1.898817,1.609136,-0.864367,0.32291,-0.313357,-0.175353,-0.314719,-0.146019,-0.033921,0.889336,0.532592,-1.611466,-0.966315,-0.354827,0.77422,-0.192293,0,0,1
-0.840856,2.1247,0.168161,1.898817,1.609136,-0.864367,0.32291,-0.313357,-0.175353,-0.314719,-0.146019,-0.033921,0.889336,0.532592,-1.611466,-0.966315,-0.354827,0.77422,-0.192293,0,0,1
-1.766758,-0.317154,1.201999,-1.810953,-0.11675,1.514525,-0.226395,-0.01461,1.46853,0.242921,0.226176,-0.198104,-0.564104,1.311842,0.328085,1.790359,-0.527906,-0.926386,0.756371,-0,-0,0
-1.6006,-2.51229,-2.908114,1.03175,-4.65872,0.964885,-0.3341,0.262107,-1.121452,3.623777,-3.865834,-1.361744,-1.639303,2.952698,-2.651885,0.319059,0.178318,0.450466,-0.045544,-0,0,0
1.837418,0.258372,0.313469,2.006614,-0.294553,1.115897,-0.641229,0.110253,-0.209791,-0.248624,-0.094193,-0.131912,0.745373,-1.11321,-0.67545,0.227905,0.262602,-0.195805,0.076489,-0,0,0
-1.994016,-2.701482,-2.817749,0.827634,-4.777384,1.32596,0.06144,-0.136496,-1.807684,3.782859,-3.946858,-1.298747,-1.456166,2.770149,-1.440377,-0.892497,0.573637,0.349473,-0.076366,-0,0,0
2.293157,0.103288,0.518855,-0.726473,-0.89177,0.402297,-0.670528,0.153296,-0.013006,-0.389826,-0.155896,-0.133642,0.561644,-0.90137,-0.932921,-0.058388,0.220543,-0.140213,0.034015,-0,0,0
-0.730927,-1.923765,-0.086342,-1.610894,1.805539,0.653478,-1.141727,-0.500959,1.013966,0.184447,0.101155,-0.343329,-0.320532,-0.054316,-1.410587,-0.112988,0.055239,-0.21013,0.347197,0,-0,0
-0.385117,1.969615,0.373548,-0.834271,1.011918,-1.577967,0.293612,-0.270313,0.021432,-0.455921,-0.207722,-0.03565,0.705607,0.744431,-1.868938,-1.252607,-0.396886,0.829812,-0.234767,0,0,1
1.234977,0.719754,2.557057,2.155398,-0.558156,1.042132,-0.010945,0.082941,0.160123,-0.14905,0.036214,-0.098814,0.409236,0.405693,0.124414,0.842636,-0.257548,0.08825,-0.197432,0,0,0
1.899741,-0.085905,0.60922,-0.930589,-1.010435,0.763372,-0.274987,-0.245307,-0.699237,-0.230745,-0.23692,-0.070645,0.74478,-1.083919,0.278587,-1.269943,0.615861,-0.241205,0.003193,-0,0,1
-3.303066,1.039713,-0.373007,-1.87234,-0.269083,-0.598981,0.992362,2.366113,-0.893767,0.099777,-0.484113,0.511302,1.316147,-0.448011,0.691069,-0.121537,0.301525,0.156379,-0.219725,0,0,1
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
2.127025,-0.096221,-1.110662,-1.138839,0.334232,0.034722,0.725781,-0.34936,-0.442407,0.352573,-0.054845,0.306989,-0.137277,0.104447,1.37066,-0.834642,0.281606,0.024696,-0.059384,0,0,1
1.837418,0.258372,0.313469,2.006614,-0.294553,1.115897,-0.641229,0.110253,-0.209791,-0.248624,-0.094193,-0.131912,0.745373,-1.11321,-0.67545,0.227905,0.262602,-0.195805,0.076489,-0,0,0
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
-0.840856,2.1247,0.168161,1.898817,1.609136,-0.864367,0.32291,-0.313357,-0.175353,-0.314719,-0.146019,-0.033921,0.889336,0.532592,-1.611466,-0.966315,-0.354827,0.77422,-0.192293,0,0,1
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-0.529291,2.025994,-0.313573,-1.273988,-0.786937,-0.048102,0.862552,-0.158936,-0.51073,-0.298734,-0.172442,0.102819,0.617094,0.709903,0.416848,-0.97207,0.229463,-1.972807,-0.574688,0,0,1
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-1.486743,-2.432625,0.12243,1.623663,0.846001,0.183277,3.698669,-2.083754,0.375169,-0.276857,0.112825,0.460642,-0.92804,-2.332445,-1.171397,-0.227829,2.563844,-0.052891,-0.009598,-0,-0,1
2.293157,0.103288,0.518855,-0.726473,-0.89177,0.402297,-0.670528,0.153296,-0.013006,-0.389826,-0.155896,-0.133642,0.561644,-0.90137,-0.932921,-0.058388,0.220543,-0.140213,0.034015,-0,0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-0.818506,3.114844,-0.581699,-1.183113,-0.646768,-0.643155,0.578659,0.243348,0.106083,-0.497022,-0.213108,0.076476,0.798172,0.591687,-0.93013,0.036008,-0.459881,-0.170497,0.448328,-0,0,1
0.083327,-0.125815,2.188792,2.023036,1.126071,0.123674,0.915698,-0.664094,-0.485362,0.047209,0.092594,0.014891,0.117312,1.625255,0.697798,-1.23025,0.241869,-0.45926,0.523411,-0,0,1
-1.274246,3.269928,-0.787085,1.549974,-0.049551,0.070445,0.607958,0.200305,-0.090702,-0.35582,-0.151404,0.078206,0.981901,0.379847,-0.672659,0.322301,-0.417821,-0.226089,0.490803,-0,0,0
-3.933513,1.710061,-0.843289,0.389683,0.726203,1.962233,0.001196,-0.504122,0.209291,0.340356,-0.112781,-0.119191,0.757921,-0.35776,0.699308,-0.082525,-0.291904,0.049517,0.021497,0,-0,1
0.614668,1.275135,2.675046,-0.895046,-1.252534,0.455629,0.466946,-0.268938,-0.398743,-0.170376,-0.228202,-0.000892,0.772858,0.134218,0.942982,-0.858691,-0.198314,1.744165,0.721466,-0,0,1
-3.250882,0.810404,-0.665527,0.502923,0.704699,2.196211,-0.110451,-0.507803,0.27871,0.379563,0.008908,-0.155845,0.393707,-0.056995,0.834778,0.120953,0.002121,-1.6518,-0.970698,0,0,1
-1.62956,-2.500289,-2.28397,0.957504,-2.395311,-2.039017,-2.013942,-1.274951,2.151005,-3.044898,-2.146607,0.557794,1.424995,0.679391,1.53311,1.573927,0.252205,-0.639216,0.474853,-0,0,0
-4.036988,1.752024,-0.183049,-0.32042,-0.496015,-1.662644,-0.864936,1.987027,-1.760771,0.64116,0.065352,1.399569,-1.093976,-1.226768,1.269227,0.161219,1.145632,0.09095,-0.051692,-0,-0,1
-0.385117,1.969615,0.373548,-0.834271,1.011918,-1.577967,0.293612,-0.270313,0.021432,-0.455921,-0.207722,-0.03565,0.705607,0.744431,-1.868938,-1.252607,-0.396886,0.829812,-0.234767,0,0,0
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
-4.211697,2.267287,-0.447944,-0.791485,-0.097946,0.184971,-1.8854,-0.840165,-0.460928,0.740538,0.374981,0.767346,-1.83593,-0.924678,1.019995,-0.086061,0.510143,0.03968,0.147055,-0,-0,1
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-1.211923,2.925651,-0.491334,-1.387229,-0.765433,-0.28208,0.9742,-0.155255,-0.580149,-0.337941,-0.294131,0.139473,0.981308,0.409137,0.281378,-1.175548,-0.064562,-0.27149,0.417506,-0,0,1
-0.529291,2.025994,-0.313573,-1.273988,-0.786937,-0.048102,0.862552,-0.158936,-0.51073,-0.298734,-0.172442,0.102819,0.617094,0.709903,0.416848,-0.97207,0.229463,-1.972807,-0.574688,0,0,1
1.234977,0.719754,2.557057,2.155398,-0.558156,1.042132,-0.010945,0.082941,0.160123,-0.14905,0.036214,-0.098814,0.409236,0.405693,0.124414,0.842636,-0.257548,0.08825,-0.197432,0,0,0
1.234977,0.719754,2.557057,2.155398,-0.558156,1.042132,-0.010945,0.082941,0.160123,-0.14905,0.036214,-0.098814,0.409236,0.405693,0.124414,0.842636,-0.257548,0.08825,-0.197432,0,0,0
2.064702,0.248056,-1.406413,1.798364,1.050114,0.387247,0.359538,0.006199,0.047039,0.334693,0.087882,0.245721,-0.136684,0.075156,0.416623,0.663207,-0.071653,0.070097,0.013912,0,-0,0
0.84156,0.530562,2.647421,1.951282,-0.67682,1.403207,0.384596,-0.315663,-0.526109,0.010032,-0.04481,-0.035817,0.592372,0.223144,1.335923,-0.36892,0.137771,-0.012743,-0.228255,-0,0,1
-0.851494,-2.901613,-0.457114,-1.861481,1.047704,-0.462937,-0.039451,-2.292606,-5.441754,-1.731815,2.430216,-2.911604,0.980394,0.785533,-0.477976,1.429527,0.608603,0.448964,-0.200684,0,-0,0
-1.512456,2.492733,0.653871,0.513533,0.666322,-2.280555,-1.168145,-1.048003,-1.531803,0.244543,0.26072,0.915614,-1.521379,-0.216875,-0.079271,-2.181407,0.842539,0.66339,-0.097556,-0,-0,0
-3.81828,2.456479,-0.538308,-0.587369,0.020718,-0.176104,-2.280941,-0.441562,0.225304,0.581456,0.456005,0.704349,-2.019066,-0.742128,-0.191514,1.125494,0.114824,0.140672,0.177878,-0,-0,0
1.690716,0.56467,2.762443,-0.57769,-1.155373,0.328532,-0.040243,0.125984,0.356908,-0.290251,-0.02549,-0.100544,0.225507,0.617533,-0.133057,0.556343,-0.299607,0.143841,-0.239906,0,0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
2.520442,0.092972,-1.201027,-0.934723,0.452897,-0.326352,0.33024,0.049243,0.243824,0.193492,0.026179,0.243991,-0.320413,0.286996,0.159151,0.376914,-0.113713,0.125689,-0.028562,0,-0,0
-0.191402,-1.971843,0.727547,-1.4157,-0.514085,0.446471,-0.256825,2.276061,-1.012856,0.206973,-0.426902,0.301184,1.079619,-1.941068,0.688278,-0.215932,0.981949,0.186664,-0.634039,0,0,1
