@relation RandomTit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A24-N200-T1.0E-4_clustered

@attribute Instance_number numeric
@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute ﻿Survived {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14}

@data
435,0.060547,-0.027344,-0.041016,0.064453,0.03418,0.067383,-0.121094,-0.023438,-0.043701,-0.064453,0.019531,0.04834,0.007813,-0.066406,0.052734,0.046875,-0.006836,-0.015625,-0.042969,0.046875,0.003906,-0.150391,-0.078125,-0.02832,0,cluster5
436,-0.000977,-0.025391,-0.005859,-0.003906,0.054688,0.069824,0.035156,-0.075195,0.015259,0.022461,0.046875,0.023926,0.03125,0.029297,-0.006836,0.050781,-0.026855,0.033203,-0.024414,0.019531,-0.012695,-0.007813,0.068359,-0.022461,0,cluster6
437,0.056641,-0.003906,-0.015625,0.080078,-0.001953,0.086914,-0.105469,-0.068359,-0.030029,-0.066406,0.015625,0.023926,0.039063,-0.066406,0.03125,0.042969,-0.013672,-0.039063,0,0.0625,0.054688,-0.126953,-0.121094,0.006836,0,cluster5
438,-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0,cluster9
439,-0.005859,-0.019531,-0.044922,-0.060547,0.006836,-0.027344,0.003906,-0.009766,0.050049,-0.060547,0.011719,-0.007813,-0.054688,0.027344,-0.023438,0.042969,-0.025391,0.019531,-0.054688,0.042969,0.001953,-0.011719,0.054688,0.027344,1,cluster8
440,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster11
441,0.035156,-0.009766,0.046875,-0.03125,0.014648,0.020508,-0.007813,-0.0625,0.001587,0.02832,0.052734,0.08252,0,-0.001953,0.001953,-0.027344,0.013184,0.070313,-0.051758,-0.017578,0.022461,0.037109,-0.050781,0.03418,1,cluster6
442,-0.020508,0.005859,-0.005859,0.019531,0.008301,-0.009277,0.050781,0.011719,-0.026489,-0.004883,-0.035156,-0.01709,-0.011719,-0.013672,0.006836,-0.058594,-0.016113,0.017578,0.013672,-0.025391,0,-0.029297,-0.011719,0.000488,0,cluster11
443,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,1,cluster9
444,0.109375,0.179688,0.109375,0.007813,0.043945,-0.113281,-0.097656,0.009766,-0.012451,0.021484,-0.019531,-0.118652,0.085938,0.142578,-0.126953,-0.015625,0.058105,0.15625,0.044922,0.066406,0.066406,-0.072266,0.041016,-0.058594,0,cluster5
445,-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,0,cluster0
446,0.015625,-0.027344,-0.013672,-0.068359,-0.00293,0.006836,0.007813,0.013672,0.051514,-0.025391,0.03125,0.001953,-0.039063,0.035156,0.013672,-0.035156,0.004883,0.054688,-0.097656,0.019531,0.050781,0.017578,-0.046875,0.03125,1,cluster8
447,-0.003906,-0.039063,-0.052734,-0.021484,0.021484,-0.009766,0.019531,0.076172,0.091553,-0.041016,-0.03125,-0.040039,-0.023438,0.019531,-0.009766,0.015625,0.022461,-0.011719,-0.015625,0.03125,-0.009766,0.003906,-0.019531,-0.054688,0,cluster13
448,0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,0,cluster1
449,-0.029297,-0.007813,0.025391,0.017578,-0.019531,-0.019531,-0.03125,0.009766,0.018311,0.037109,0.015625,-0.049316,0.039063,0.027344,-0.037109,0.046875,0.022949,-0.126953,0.0625,0.054688,0.041016,0.023438,-0.078125,-0.005859,1,cluster8
450,-0.007813,-0.001953,0.003906,-0.001953,0.060547,-0.006348,0.03125,-0.001953,0.009888,-0.055664,0.029297,-0.010742,-0.066406,-0.023438,-0.030273,0,0.035645,0,-0.004883,0.017578,0.025391,0.029297,0.041016,-0.011719,0,cluster8
451,0.015625,-0.025391,0.027344,-0.027344,0.046875,-0.016113,0.011719,-0.003906,0.006226,0.007813,0.048828,0.015137,-0.039063,-0.013672,0.014648,-0.046875,0.041016,0.013672,-0.040039,0.015625,0.073242,0.041016,-0.041016,0.010742,1,cluster8
452,-0.013672,-0.03125,-0.019531,-0.060547,-0.016602,-0.022461,0.027344,-0.017578,0.031006,-0.041016,-0.027344,-0.029297,-0.078125,0.015625,-0.013672,0.039063,-0.026367,0.039063,-0.058594,0.027344,0.009766,-0.029297,0.015625,0.039063,1,cluster8
453,-0.020508,0.005859,-0.005859,0.019531,0.008301,-0.009277,0.050781,0.011719,-0.026489,-0.004883,-0.035156,-0.01709,-0.011719,-0.013672,0.006836,-0.058594,-0.016113,0.017578,0.013672,-0.025391,0,-0.029297,-0.011719,0.000488,0,cluster11
454,-0.025391,0.001953,-0.044922,0.001953,0.037598,-0.038574,-0.023438,-0.012695,0.006714,0.027344,-0.007813,0.004883,0.03125,0.001953,0.006836,0.023438,-0.029785,-0.005859,0.037109,0.027344,-0.046875,0.005859,-0.005859,0.010742,1,cluster0
455,0.039063,-0.048828,0.033203,-0.009766,0.025879,-0.005371,-0.015625,-0.00293,0.037964,0.078125,0.007813,0.066406,0.046875,-0.007813,0.025391,-0.023438,0.036133,0.015625,-0.004883,-0.009766,0.010742,0.037109,-0.105469,-0.029297,0,cluster0
456,-0.017578,0.029297,-0.013672,0.017578,-0.009277,-0.035645,0.015625,-0.054688,0.001343,0.000977,-0.003906,-0.003906,0.046875,0,-0.012695,-0.027344,-0.046387,-0.050781,0.063477,0.023438,0.041992,-0.005859,0.001953,0.043457,1,cluster0
457,-0.003906,-0.005859,-0.013672,-0.007813,0.027832,-0.004395,-0.019531,0.012695,0.007935,0.063477,0.015625,0.01416,0.046875,0.011719,0.043945,-0.050781,0.000488,0.029297,-0.00293,0.003906,0.001953,0.035156,-0.107422,0.012695,0,cluster0
458,-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0,cluster9
459,0.091797,0.0625,-0.019531,-0.013672,0.036133,-0.027344,0.035156,0.044922,0.019531,-0.003906,0.019531,-0.083008,-0.023438,-0.001953,0.054688,0.039063,-0.007813,-0.033203,-0.011719,-0.066406,-0.044922,0.0625,-0.037109,-0.075195,0,cluster12
460,-0.042969,0.019531,0.009766,-0.097656,-0.058594,0.083984,-0.003906,0.041016,-0.05249,-0.033203,0.015625,0.089355,0.039063,-0.007813,0.041016,0.042969,-0.023438,0.025391,0.078125,0.050781,0.060547,-0.005859,-0.023438,-0.083008,0,cluster2
461,-0.05957,0.130859,0.058594,0.009766,0.103027,0.032715,-0.046875,0.070313,-0.00354,0.041016,-0.144531,0.039063,0.117188,0.015625,0.03125,0.066406,0.008789,-0.074219,-0.071289,-0.052734,0.022461,0.041016,-0.060547,0.102051,0,cluster14
462,0.023438,-0.021484,0.007813,0.001953,-0.020508,-0.007324,-0.035156,0.011719,0.013062,0.056641,0.019531,0.015625,0.019531,0.005859,0.068359,-0.066406,0.02832,0.015625,-0.023438,-0.003906,0.045898,0.029297,-0.029297,0.009277,0,cluster0
463,-0.046875,-0.019531,0.009766,-0.113281,-0.044922,0.067383,0.007813,0.080078,-0.085205,-0.011719,-0.019531,0.092285,-0.007813,-0.017578,0.068359,0.042969,-0.018555,0.068359,0.03125,0.023438,0.017578,-0.046875,-0.019531,-0.106445,0,cluster2
464,-0.035156,0.003906,0.046875,0,-0.012695,0.033203,0.011719,0.013672,-0.045654,-0.019531,0.03125,-0.046387,-0.070313,0.021484,-0.039063,0.011719,0.029785,-0.005859,-0.035156,-0.003906,0.009766,-0.001953,-0.039063,0.014648,0,cluster8
465,0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,1,cluster1
466,0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,1,cluster1
467,-0.025391,0.001953,-0.044922,0.001953,0.037598,-0.038574,-0.023438,-0.012695,0.006714,0.027344,-0.007813,0.004883,0.03125,0.001953,0.006836,0.023438,-0.029785,-0.005859,0.037109,0.027344,-0.046875,0.005859,-0.005859,0.010742,1,cluster0
468,0.083984,0.109375,0.013672,-0.037109,-0.016602,-0.023438,0.03125,-0.085938,-0.008301,-0.027344,0.054688,-0.075195,-0.023438,0.005859,0.021484,0.0625,-0.061523,-0.027344,-0.007813,-0.039063,0.017578,0.070313,-0.005859,0.041992,0,cluster12
469,-0.005859,-0.007813,0.027344,0.019531,-0.010742,0.039063,-0.039063,0.021484,0.005127,0.03125,0.027344,0.026367,0.03125,0.039063,-0.037109,0.039063,0.025879,-0.021484,0,-0.011719,-0.060547,0.013672,-0.066406,-0.036133,0,cluster10
470,0.007813,-0.015625,0.025391,0.001953,-0.025391,-0.020508,-0.035156,-0.001953,-0.019287,0.033203,0.03125,0.058105,0.03125,0.037109,-0.027344,0.023438,-0.008301,-0.064453,-0.009766,-0.011719,-0.023438,-0.039063,0,-0.018555,0,cluster10
471,0.011719,0.009766,0.023438,-0.003906,0.027832,0.029785,0.011719,-0.060547,0.005249,-0.036133,0.033203,0.056641,-0.027344,-0.013672,-0.042969,0.019531,0.007813,0.056641,-0.017578,-0.015625,-0.025391,0.025391,0.03125,0.011719,1,cluster6
472,0.03125,-0.085938,-0.076172,-0.132813,-0.015625,0.070313,-0.050781,0.033203,-0.166748,-0.044922,0,-0.017578,0.140625,-0.080078,-0.03125,-0.046875,-0.001465,0.042969,-0.074219,0.046875,-0.132813,-0.003906,0.042969,0.047852,1,cluster3
473,0.001953,0.023438,0.058594,0.035156,-0.057617,0.042969,0.003906,-0.017578,-0.000732,0.003906,0.03125,0.017578,0.054688,0.035156,-0.056641,-0.011719,0.010254,-0.064453,0.027344,-0.015625,0.029297,0,-0.058594,-0.003906,0,cluster10
474,-0.024414,-0.064453,-0.009766,-0.019531,0.060059,-0.006348,0.054688,-0.050781,-0.004761,0.049805,0.001953,-0.048828,-0.019531,0.007813,0.023438,0.058594,-0.024414,-0.027344,-0.007813,0.056641,0.045898,-0.039063,0.058594,-0.01416,1,cluster8
475,-0.007813,-0.011719,-0.025391,-0.007813,-0.014648,0.010742,0.03125,0.033203,0.105713,-0.041016,-0.035156,-0.064453,0.007813,0.017578,-0.03125,0.011719,0.016602,-0.035156,0.027344,0.050781,0.041016,0.027344,-0.058594,-0.019531,1,cluster13
476,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,1,cluster9
477,0.050781,-0.117188,-0.023438,-0.117188,-0.021484,0.053711,-0.015625,0.029297,-0.11792,-0.050781,-0.015625,-0.056641,0.132813,-0.111328,-0.0625,-0.039063,0.056152,-0.052734,-0.023438,0.082031,-0.021484,0.025391,0.015625,0.016602,0,cluster3
478,0.009766,0.013672,0.007813,-0.025391,-0.00293,-0.088379,-0.066406,0.000977,-0.006958,0.033203,-0.001953,0.062988,0,-0.029297,0.015625,-0.054688,0.009766,0.029297,0.009766,-0.011719,-0.011719,0.052734,-0.125,0.066406,0,cluster7
479,0.003906,0.007813,0.050781,0.017578,-0.061523,0,-0.019531,-0.044922,-0.005615,0.03125,0.027344,0.033691,0.0625,0.037109,-0.048828,0.019531,-0.015137,-0.087891,0.033203,0.003906,0.027344,-0.015625,-0.042969,0.015625,0,cluster10
480,0.009766,-0.037109,0.035156,0.017578,0.016113,0.007813,0.027344,-0.006836,0.022583,0.035156,-0.050781,0.019531,0.003906,-0.029297,-0.012695,0.019531,0.029297,0.023438,0.02832,-0.019531,-0.02832,0.005859,-0.058594,-0.038574,0,cluster0
481,0.009766,-0.037109,0.035156,0.017578,0.016113,0.007813,0.027344,-0.006836,0.022583,0.035156,-0.050781,0.019531,0.003906,-0.029297,-0.012695,0.019531,0.029297,0.023438,0.02832,-0.019531,-0.02832,0.005859,-0.058594,-0.038574,0,cluster0
482,-0.024414,-0.013672,0,0.013672,0.050293,0.053223,0.066406,-0.061523,0.033325,0.000977,0.039063,-0.067871,0.019531,0.017578,-0.013672,0.027344,-0.004883,-0.048828,0.030273,0.066406,0.089844,0.019531,0.039063,-0.01123,0,cluster8
483,-0.03125,-0.013672,-0.019531,0.001953,0.014648,-0.035645,0,-0.018555,-0.012329,0.047852,-0.044922,-0.016602,0.011719,-0.007813,0.014648,0.019531,-0.03125,0.013672,0.036133,0.011719,-0.038086,-0.011719,-0.042969,0.022949,1,cluster0
484,-0.005859,-0.001953,0.019531,0.011719,0.018066,0.089355,0.046875,-0.120117,0.028931,0.021484,0.042969,-0.000488,0.058594,0.029297,-0.026367,0.046875,-0.033203,0.007813,0.018555,0.033203,0.039063,0.015625,0.029297,0.012207,0,cluster8
485,-0.027344,0,0.013672,-0.017578,0.006836,-0.013672,-0.035156,-0.005859,-0.031982,-0.011719,0.066406,-0.009277,-0.039063,0.035156,-0.039063,0.046875,0.006348,-0.048828,-0.027344,0.03125,0.001953,0,0.015625,0.022461,1,cluster8
486,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster11
487,0.09375,0.050781,-0.027344,-0.03125,0.032227,-0.070313,0.011719,0.017578,0.014648,0.023438,0.015625,-0.066406,-0.007813,0,0.0625,0.070313,-0.032227,-0.056641,-0.003906,-0.046875,-0.044922,0.046875,-0.017578,-0.055664,1,cluster12
488,-0.046875,-0.046875,0.007813,-0.017578,0.009766,0.029297,0.011719,-0.029297,-0.04126,0.066406,0.042969,-0.063477,0,0.064453,0.005859,0.074219,-0.028809,-0.052734,-0.037109,0.050781,0.023438,-0.050781,0.015625,0,1,cluster8
489,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster11
490,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster9
491,-0.012695,0.037109,-0.015625,0.001953,0.010742,-0.078125,-0.046875,0.00293,-0.003296,-0.030273,-0.021484,0.037598,-0.027344,-0.039063,-0.029297,-0.007813,0.004395,0.017578,0.043945,-0.007813,-0.05957,0.039063,-0.042969,0.044922,1,cluster7
492,-0.003906,-0.019531,0.019531,0.001953,-0.014648,-0.003906,-0.0625,-0.005859,-0.000244,0.058594,0.023438,0.04248,0.046875,0.041016,-0.029297,0.070313,0.001465,-0.044922,0.005859,0.007813,-0.060547,-0.003906,-0.050781,-0.016602,1,cluster10
493,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster11
494,0.035156,-0.009766,0.046875,-0.03125,0.014648,0.020508,-0.007813,-0.0625,0.001587,0.02832,0.052734,0.08252,0,-0.001953,0.001953,-0.027344,0.013184,0.070313,-0.051758,-0.017578,0.022461,0.037109,-0.050781,0.03418,0,cluster6
495,-0.033203,0.027344,0.039063,-0.001953,-0.030273,0.006836,-0.023438,-0.052734,-0.018311,-0.013672,0.058594,-0.033691,-0.007813,0.035156,-0.058594,0.042969,0.000488,-0.072266,0.015625,0.046875,0.052734,0.023438,-0.027344,0.056641,1,cluster8
496,-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0,cluster9
497,-0.042969,-0.03125,0.001953,-0.130859,-0.048828,0.024414,-0.015625,0.052734,-0.090088,0.015625,-0.023438,0.108887,0,-0.015625,0.078125,0.074219,-0.042969,0.044922,0.039063,0.039063,0.017578,-0.0625,-0.003906,-0.086914,0,cluster2
498,0.016602,-0.041016,0.019531,-0.044922,0.042969,-0.059082,-0.011719,-0.03125,0.000854,0.035156,0.044922,0.030762,-0.03125,-0.013672,0.024414,-0.015625,0.016602,-0.009766,-0.03418,0.033203,0.073242,0.023438,-0.023438,0.030273,1,cluster8
499,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster11
500,-0.032227,0.001953,-0.011719,0.019531,0.018555,0.008301,0.023438,0.008789,-0.007446,0.020508,-0.042969,-0.032715,0.003906,-0.009766,0.006836,-0.011719,-0.006348,0.037109,0.030273,-0.005859,-0.038086,0.005859,-0.060547,0.003418,0,cluster0
501,0.050781,-0.101563,-0.015625,-0.099609,-0.017578,0.09668,0.007813,0.058594,-0.113037,-0.078125,-0.011719,-0.073242,0.125,-0.113281,-0.070313,-0.070313,0.080566,-0.027344,-0.027344,0.0625,-0.019531,0.041016,0,-0.00293,1,cluster3
502,-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,0,cluster0
503,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster11
504,0.037109,-0.015625,-0.035156,0.082031,0.030273,0.050781,-0.089844,-0.009766,-0.025146,-0.085938,0.011719,-0.043457,0,-0.078125,0.042969,0.023438,0.014648,-0.097656,0.011719,0.09375,0.105469,-0.123047,-0.109375,-0.016602,0,cluster5
505,0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,0,cluster1
506,-0.005859,-0.017578,-0.003906,-0.019531,0.056641,-0.049805,0.007813,-0.029297,0.004517,-0.02832,0.027344,0.005371,-0.058594,-0.021484,-0.021484,0.03125,0.010742,-0.023438,0.000977,0.037109,0.025391,0.011719,0.058594,0.007813,1,cluster8
507,0.007813,-0.015625,0.025391,0.001953,-0.025391,-0.020508,-0.035156,-0.001953,-0.019287,0.033203,0.03125,0.058105,0.03125,0.037109,-0.027344,0.023438,-0.008301,-0.064453,-0.009766,-0.011719,-0.023438,-0.039063,0,-0.018555,0,cluster10
508,-0.032227,0.001953,-0.011719,0.019531,0.018555,0.008301,0.023438,0.008789,-0.007446,0.020508,-0.042969,-0.032715,0.003906,-0.009766,0.006836,-0.011719,-0.006348,0.037109,0.030273,-0.005859,-0.038086,0.005859,-0.060547,0.003418,1,cluster0
509,-0.013672,0.015625,-0.072266,-0.021484,-0.018555,0.009766,0.023438,0.037109,0.037842,-0.060547,-0.011719,-0.008789,0.007813,0.046875,-0.001953,-0.039063,-0.051758,0.039063,-0.042969,-0.003906,-0.03125,-0.035156,0.019531,0.009766,0,cluster13
510,-0.00293,0.013672,0.003906,0.025391,-0.047852,-0.020996,-0.027344,-0.057617,0.025513,0.019531,-0.007813,-0.018066,0.03125,-0.001953,0.010742,0.007813,-0.008789,-0.046875,0.05957,0.033203,0.048828,0.023438,0.029297,0.041992,1,cluster1
511,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster11
512,0.021484,-0.035156,0,-0.023438,-0.043945,0.013672,0.054688,0.013672,0.048584,-0.025391,-0.058594,0.021484,-0.007813,0.017578,-0.013672,-0.015625,-0.016602,0.046875,-0.046875,-0.03125,-0.013672,-0.052734,-0.015625,-0.021484,0,cluster13
513,0.02832,-0.021484,0.015625,0.017578,0.029297,-0.013184,0.03125,0.00293,0.022583,-0.010742,-0.003906,0.056641,0.007813,-0.019531,-0.019531,-0.023438,0.020508,-0.015625,0.012695,-0.023438,0.000977,-0.009766,0.027344,-0.052734,0,cluster0
514,-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,0,cluster0
515,-0.021484,0.021484,0.019531,0.007813,-0.031738,0.049316,-0.011719,-0.054688,-0.019653,-0.011719,0,-0.030762,-0.058594,-0.005859,0.007813,0.019531,0.007813,0.09375,-0.020508,-0.007813,-0.020508,0.035156,0.019531,0.064453,0,cluster6
516,0.017578,-0.039063,-0.039063,-0.041016,-0.014648,-0.016602,-0.023438,-0.009766,0.081787,0.009766,-0.03125,0.043945,0.03125,0.033203,-0.013672,0.066406,-0.030273,0.023438,-0.023438,0.019531,-0.060547,-0.015625,-0.011719,-0.011719,0,cluster13
517,0.007813,-0.015625,0.025391,0.001953,-0.025391,-0.020508,-0.035156,-0.001953,-0.019287,0.033203,0.03125,0.058105,0.03125,0.037109,-0.027344,0.023438,-0.008301,-0.064453,-0.009766,-0.011719,-0.023438,-0.039063,0,-0.018555,0,cluster10
518,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster9
519,0.072266,-0.058594,-0.023438,0.037109,0.03125,0.074219,-0.167969,-0.029297,-0.028076,0.025391,0.03125,0.058105,0.046875,-0.054688,0.095703,0.046875,0.008789,0.017578,-0.058594,0.0625,0.013672,-0.103516,-0.207031,-0.004883,1,cluster5
520,-0.012695,0.005859,-0.039063,0.001953,0.026855,-0.055664,0.003906,-0.009766,-0.012573,0.001953,0,0.020508,0.015625,0,0.008789,-0.023438,-0.040039,-0.025391,0.020508,0.009766,-0.008789,-0.029297,0.041016,0.008789,0,cluster0
521,-0.013672,-0.03125,-0.019531,-0.060547,-0.016602,-0.022461,0.027344,-0.017578,0.031006,-0.041016,-0.027344,-0.029297,-0.078125,0.015625,-0.013672,0.039063,-0.026367,0.039063,-0.058594,0.027344,0.009766,-0.029297,0.015625,0.039063,1,cluster8
522,0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,0,cluster1
523,0.009766,-0.033203,-0.005859,0.019531,0.062012,-0.049805,0.050781,0.060547,0.026978,-0.03125,-0.007813,-0.010742,-0.035156,-0.03125,-0.006836,-0.042969,0.048828,-0.072266,0.024414,0.009766,0.051758,-0.007813,0.037109,-0.076172,0,cluster8
524,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster11
525,-0.020508,0.037109,0.017578,0.019531,-0.008301,-0.030762,0,0.024414,-0.017456,-0.037109,-0.054688,0,-0.054688,-0.050781,-0.029297,-0.042969,0.027832,0.060547,0.037109,-0.041016,-0.050781,0.039063,-0.097656,0.037598,0,cluster7
526,-0.006836,-0.037109,0.019531,-0.003906,0.031738,0.073242,0.058594,-0.082031,-0.003784,0.042969,0.009766,0.00293,0.011719,0.017578,0.000977,0.046875,-0.02832,0.052734,-0.026367,0.003906,-0.003906,-0.025391,0.03125,-0.010254,1,cluster6
527,0.007813,-0.015625,0.025391,0.001953,-0.025391,-0.020508,-0.035156,-0.001953,-0.019287,0.033203,0.03125,0.058105,0.03125,0.037109,-0.027344,0.023438,-0.008301,-0.064453,-0.009766,-0.011719,-0.023438,-0.039063,0,-0.018555,1,cluster10
528,0.001953,-0.027344,0.050781,0.001953,-0.048828,-0.016602,-0.007813,-0.009766,-0.03833,0.052734,-0.007813,0.036621,0.015625,0.027344,-0.019531,0.019531,-0.009277,-0.044922,-0.011719,-0.027344,-0.013672,-0.056641,-0.039063,-0.007813,0,cluster10
529,-0.003906,-0.005859,-0.013672,-0.007813,0.027832,-0.004395,-0.019531,0.012695,0.007935,0.063477,0.015625,0.01416,0.046875,0.011719,0.043945,-0.050781,0.000488,0.029297,-0.00293,0.003906,0.001953,0.035156,-0.107422,0.012695,0,cluster0
530,-0.012695,-0.029297,0.021484,-0.019531,0.033203,-0.04541,0.03125,-0.035156,-0.014526,-0.007813,-0.011719,-0.016113,-0.074219,-0.033203,-0.012695,0.027344,0.009766,-0.003906,-0.000977,0.021484,0.033203,-0.005859,0.021484,0.02002,1,cluster8
